instance,method,args,tag
104 20 22062 2692 2723 1242 1418 2393 2454 227 504 422 680 2129 2216 850 1065 27 325 1725 1853 1156 1340 8 307 310 579 2423 2480 1104 1293 1139 1325 2922 2930 1668 1801 1270 1443 1546 1692 2325 2392,solve_dynamic_cost,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
105 20 26912 369 632 719 947 1699 1830 1723 1851 2546 2592 2478 2530 178 460 2332 2399 2398 2458 501 751 2464 2518 2129 2216 1719 1847 1054 1248 1428 1585 2624 2662 2258 2333 1896 2006 716 945 2409 2468,solve_bruteforce,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
105 20 26912 369 632 719 947 1699 1830 1723 1851 2546 2592 2478 2530 178 460 2332 2399 2398 2458 501 751 2464 2518 2129 2216 1719 1847 1054 1248 1428 1585 2624 2662 2258 2333 1896 2006 716 945 2409 2468,solve_branch_bound,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
105 20 26912 369 632 719 947 1699 1830 1723 1851 2546 2592 2478 2530 178 460 2332 2399 2398 2458 501 751 2464 2518 2129 2216 1719 1847 1054 1248 1428 1585 2624 2662 2258 2333 1896 2006 716 945 2409 2468,solve_greedy,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
105 20 26912 369 632 719 947 1699 1830 1723 1851 2546 2592 2478 2530 178 460 2332 2399 2398 2458 501 751 2464 2518 2129 2216 1719 1847 1054 1248 1428 1585 2624 2662 2258 2333 1896 2006 716 945 2409 2468,solve_dynamic_cost,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
106 20 20888 2070 2163 477 729 2554 2598 143 429 2413 2472 754 978 394 654 652 887 2542 2588 1604 1743 592 833 1973 2076 1534 1681 1302 1472 1129 1316 2815 2833 498 748 85 377 2070 2163 509 758,solve_bruteforce,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
106 20 20888 2070 2163 477 729 2554 2598 143 429 2413 2472 754 978 394 654 652 887 2542 2588 1604 1743 592 833 1973 2076 1534 1681 1302 1472 1129 1316 2815 2833 498 748 85 377 2070 2163 509 758,solve_branch_bound,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
106 20 20888 2070 2163 477 729 2554 2598 143 429 2413 2472 754 978 394 654 652 887 2542 2588 1604 1743 592 833 1973 2076 1534 1681 1302 1472 1129 1316 2815 2833 498 748 85 377 2070 2163 509 758,solve_greedy,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
106 20 20888 2070 2163 477 729 2554 2598 143 429 2413 2472 754 978 394 654 652 887 2542 2588 1604 1743 592 833 1973 2076 1534 1681 1302 1472 1129 1316 2815 2833 498 748 85 377 2070 2163 509 758,solve_dynamic_cost,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
107 20 27132 2010 2109 1702 1832 2486 2538 2918 2926 331 598 1060 1254 220 498 1053 1247 2632 2669 1469 1622 2453 2507 1813 1932 1013 1212 602 842 873 1086 2313 2382 1648 1783 2232 2309 2605 2645 2483 2535,solve_bruteforce,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
107 20 27132 2010 2109 1702 1832 2486 2538 2918 2926 331 598 1060 1254 220 498 1053 1247 2632 2669 1469 1622 2453 2507 1813 1932 1013 1212 602 842 873 1086 2313 2382 1648 1783 2232 2309 2605 2645 2483 2535,solve_branch_bound,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
107 20 27132 2010 2109 1702 1832 2486 2538 2918 2926 331 598 1060 1254 220 498 1053 1247 2632 2669 1469 1622 2453 2507 1813 1932 1013 1212 602 842 873 1086 2313 2382 1648 1783 2232 2309 2605 2645 2483 2535,solve_greedy,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
107 20 27132 2010 2109 1702 1832 2486 2538 2918 2926 331 598 1060 1254 220 498 1053 1247 2632 2669 1469 1622 2453 2507 1813 1932 1013 1212 602 842 873 1086 2313 2382 1648 1783 2232 2309 2605 2645 2483 2535,solve_dynamic_cost,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
108 20 22616 291 562 2780 2802 1914 2023 500 750 2582 2624 66 360 1731 1858 1973 2076 2851 2866 1213 1392 2699 2729 8 307 233 510 1587 1729 2252 2327 583 825 2961 2965 297 567 158 443 1591 1732,solve_bruteforce,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
108 20 22616 291 562 2780 2802 1914 2023 500 750 2582 2624 66 360 1731 1858 1973 2076 2851 2866 1213 1392 2699 2729 8 307 233 510 1587 1729 2252 2327 583 825 2961 2965 297 567 158 443 1591 1732,solve_branch_bound,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
108 20 22616 291 562 2780 2802 1914 2023 500 750 2582 2624 66 360 1731 1858 1973 2076 2851 2866 1213 1392 2699 2729 8 307 233 510 1587 1729 2252 2327 583 825 2961 2965 297 567 158 443 1591 1732,solve_greedy,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
108 20 22616 291 562 2780 2802 1914 2023 500 750 2582 2624 66 360 1731 1858 1973 2076 2851 2866 1213 1392 2699 2729 8 307 233 510 1587 1729 2252 2327 583 825 2961 2965 297 567 158 443 1591 1732,solve_dynamic_cost,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
109 20 18141 2405 2465 947 1152 288 559 2567 2610 1940 2046 1508 1657 224 502 527 775 930 1137 548 794 546 791 5 304 1133 1320 2901 2911 741 967 580 822 55 350 1917 2026 784 1006 2131 2218,solve_bruteforce,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
109 20 18141 2405 2465 947 1152 288 559 2567 2610 1940 2046 1508 1657 224 502 527 775 930 1137 548 794 546 791 5 304 1133 1320 2901 2911 741 967 580 822 55 350 1917 2026 784 1006 2131 2218,solve_branch_bound,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
109 20 18141 2405 2465 947 1152 288 559 2567 2610 1940 2046 1508 1657 224 502 527 775 930 1137 548 794 546 791 5 304 1133 1320 2901 2911 741 967 580 822 55 350 1917 2026 784 1006 2131 2218,solve_greedy,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
109 20 18141 2405 2465 947 1152 288 559 2567 2610 1940 2046 1508 1657 224 502 527 775 930 1137 548 794 546 791 5 304 1133 1320 2901 2911 741 967 580 822 55 350 1917 2026 784 1006 2131 2218,solve_dynamic_cost,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
110 20 27602 2616 2655 878 1090 1198 1379 1568 1711 776 999 2470 2523 1826 1943 1479 1631 1908 2017 2042 2138 511 760 271 544 2840 2856 1644 1780 1572 1715 1117 1306 2159 2243 2107 2196 2606 2645 2915 2924,solve_bruteforce,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
110 20 27602 2616 2655 878 1090 1198 1379 1568 1711 776 999 2470 2523 1826 1943 1479 1631 1908 2017 2042 2138 511 760 271 544 2840 2856 1644 1780 1572 1715 1117 1306 2159 2243 2107 2196 2606 2645 2915 2924,solve_branch_bound,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
110 20 27602 2616 2655 878 1090 1198 1379 1568 1711 776 999 2470 2523 1826 1943 1479 1631 1908 2017 2042 2138 511 760 271 544 2840 2856 1644 1780 1572 1715 1117 1306 2159 2243 2107 2196 2606 2645 2915 2924,solve_greedy,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
110 20 27602 2616 2655 878 1090 1198 1379 1568 1711 776 999 2470 2523 1826 1943 1479 1631 1908 2017 2042 2138 511 760 271 544 2840 2856 1644 1780 1572 1715 1117 1306 2159 2243 2107 2196 2606 2645 2915 2924,solve_dynamic_cost,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
