instance,method,args
116 24 51747 500 750 2582 2624 66 360 1731 1858 1973 2076 2851 2866 1213 1392 2699 2729 8 307 233 510 1587 1729 2252 2327 583 825 2961 2965 297 567 158 443 1591 1732 993 1193 2405 2465 947 1152 288 559 2567 2610 1940 2046 1508 1657,solve_dynamic_cost,-I 110 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.525 -c strong
117 24 47522 527 775 930 1137 548 794 546 791 5 304 1133 1320 2901 2911 741 967 580 822 55 350 1917 2026 784 1006 2131 2218 1603 1742 2616 2655 878 1090 1198 1379 1568 1711 776 999 2470 2523 1826 1943 1479 1631 1908 2017 2042 2138,solve_bruteforce,-I 110 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.525 -c strong
117 24 47522 527 775 930 1137 548 794 546 791 5 304 1133 1320 2901 2911 741 967 580 822 55 350 1917 2026 784 1006 2131 2218 1603 1742 2616 2655 878 1090 1198 1379 1568 1711 776 999 2470 2523 1826 1943 1479 1631 1908 2017 2042 2138,solve_branch_bound,-I 110 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.525 -c strong
117 24 47522 527 775 930 1137 548 794 546 791 5 304 1133 1320 2901 2911 741 967 580 822 55 350 1917 2026 784 1006 2131 2218 1603 1742 2616 2655 878 1090 1198 1379 1568 1711 776 999 2470 2523 1826 1943 1479 1631 1908 2017 2042 2138,solve_greedy,-I 110 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.525 -c strong
117 24 47522 527 775 930 1137 548 794 546 791 5 304 1133 1320 2901 2911 741 967 580 822 55 350 1917 2026 784 1006 2131 2218 1603 1742 2616 2655 878 1090 1198 1379 1568 1711 776 999 2470 2523 1826 1943 1479 1631 1908 2017 2042 2138,solve_dynamic_cost,-I 110 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.525 -c strong
118 24 64281 271 544 2840 2856 1644 1780 1572 1715 1117 1306 2159 2243 2107 2196 2606 2645 2915 2924 2262 2335 2462 2516 1197 1378 1715 1844 2497 2548 87 378 75 367 1680 1812 1221 1399 2340 2406 2215 2293 2711 2740 563 807 2162 2246 1734 1861,solve_bruteforce,-I 110 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.525 -c strong
118 24 64281 271 544 2840 2856 1644 1780 1572 1715 1117 1306 2159 2243 2107 2196 2606 2645 2915 2924 2262 2335 2462 2516 1197 1378 1715 1844 2497 2548 87 378 75 367 1680 1812 1221 1399 2340 2406 2215 2293 2711 2740 563 807 2162 2246 1734 1861,solve_branch_bound,-I 110 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.525 -c strong
118 24 64281 271 544 2840 2856 1644 1780 1572 1715 1117 1306 2159 2243 2107 2196 2606 2645 2915 2924 2262 2335 2462 2516 1197 1378 1715 1844 2497 2548 87 378 75 367 1680 1812 1221 1399 2340 2406 2215 2293 2711 2740 563 807 2162 2246 1734 1861,solve_greedy,-I 110 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.525 -c strong
118 24 64281 271 544 2840 2856 1644 1780 1572 1715 1117 1306 2159 2243 2107 2196 2606 2645 2915 2924 2262 2335 2462 2516 1197 1378 1715 1844 2497 2548 87 378 75 367 1680 1812 1221 1399 2340 2406 2215 2293 2711 2740 563 807 2162 2246 1734 1861,solve_dynamic_cost,-I 110 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.525 -c strong
119 24 57391 102 392 1260 1434 2581 2623 1518 1666 1108 1297 2279 2351 2439 2495 823 1041 1629 1767 5 304 2501 2551 2772 2794 2938 2944 1769 1893 1551 1696 795 1016 2025 2122 17 315 1011 1210 2730 2757 149 434 20 318 2792 2813 2820 2838,solve_bruteforce,-I 110 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.525 -c strong
119 24 57391 102 392 1260 1434 2581 2623 1518 1666 1108 1297 2279 2351 2439 2495 823 1041 1629 1767 5 304 2501 2551 2772 2794 2938 2944 1769 1893 1551 1696 795 1016 2025 2122 17 315 1011 1210 2730 2757 149 434 20 318 2792 2813 2820 2838,solve_branch_bound,-I 110 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.525 -c strong
119 24 57391 102 392 1260 1434 2581 2623 1518 1666 1108 1297 2279 2351 2439 2495 823 1041 1629 1767 5 304 2501 2551 2772 2794 2938 2944 1769 1893 1551 1696 795 1016 2025 2122 17 315 1011 1210 2730 2757 149 434 20 318 2792 2813 2820 2838,solve_greedy,-I 110 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.525 -c strong
119 24 57391 102 392 1260 1434 2581 2623 1518 1666 1108 1297 2279 2351 2439 2495 823 1041 1629 1767 5 304 2501 2551 2772 2794 2938 2944 1769 1893 1551 1696 795 1016 2025 2122 17 315 1011 1210 2730 2757 149 434 20 318 2792 2813 2820 2838,solve_dynamic_cost,-I 110 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.525 -c strong
120 24 70948 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061 1767 982 1043 2938 563 686 997 185 2269 2343 802 2523 345 854 1135,solve_bruteforce,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
120 24 70948 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061 1767 982 1043 2938 563 686 997 185 2269 2343 802 2523 345 854 1135,solve_branch_bound,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
120 24 70948 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061 1767 982 1043 2938 563 686 997 185 2269 2343 802 2523 345 854 1135,solve_greedy,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
120 24 70948 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061 1767 982 1043 2938 563 686 997 185 2269 2343 802 2523 345 854 1135,solve_dynamic_cost,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
121 24 74760 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719,solve_bruteforce,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
121 24 74760 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719,solve_branch_bound,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
121 24 74760 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719,solve_greedy,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
121 24 74760 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719,solve_dynamic_cost,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
122 24 64122 1428 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498 85 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632 1469 2453 1813 1013 602 873 2313 1648 2232 2605 2483,solve_bruteforce,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
122 24 64122 1428 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498 85 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632 1469 2453 1813 1013 602 873 2313 1648 2232 2605 2483,solve_branch_bound,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
122 24 64122 1428 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498 85 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632 1469 2453 1813 1013 602 873 2313 1648 2232 2605 2483,solve_greedy,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
122 24 64122 1428 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498 85 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632 1469 2453 1813 1013 602 873 2313 1648 2232 2605 2483,solve_dynamic_cost,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
123 24 73772 291 2780 1914 500 2582 66 1731 1973 2851 1213 2699 8 233 1587 2252 583 2961 297 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470,solve_bruteforce,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
123 24 73772 291 2780 1914 500 2582 66 1731 1973 2851 1213 2699 8 233 1587 2252 583 2961 297 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470,solve_branch_bound,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
123 24 73772 291 2780 1914 500 2582 66 1731 1973 2851 1213 2699 8 233 1587 2252 583 2961 297 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470,solve_greedy,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
123 24 73772 291 2780 1914 500 2582 66 1731 1973 2851 1213 2699 8 233 1587 2252 583 2961 297 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470,solve_dynamic_cost,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
124 24 76430 1479 1908 2042 511 271 2840 1644 1572 1117 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108 2279 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011,solve_bruteforce,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
124 24 76430 1479 1908 2042 511 271 2840 1644 1572 1117 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108 2279 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011,solve_branch_bound,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
124 24 76430 1479 1908 2042 511 271 2840 1644 1572 1117 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108 2279 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011,solve_greedy,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
124 24 76430 1479 1908 2042 511 271 2840 1644 1572 1117 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108 2279 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011,solve_dynamic_cost,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
125 24 89774 149 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912 2672 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733 2489 2584 1195 1067 1977 2711 1821,solve_bruteforce,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
125 24 89774 149 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912 2672 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733 2489 2584 1195 1067 1977 2711 1821,solve_branch_bound,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
125 24 89774 149 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912 2672 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733 2489 2584 1195 1067 1977 2711 1821,solve_greedy,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
125 24 89774 149 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912 2672 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733 2489 2584 1195 1067 1977 2711 1821,solve_dynamic_cost,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
126 24 64296 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036 808 235 1113 2579 682 763 536 2901 1310 1073 1512 82 800 276 2015,solve_bruteforce,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
126 24 64296 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036 808 235 1113 2579 682 763 536 2901 1310 1073 1512 82 800 276 2015,solve_branch_bound,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
126 24 64296 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036 808 235 1113 2579 682 763 536 2901 1310 1073 1512 82 800 276 2015,solve_greedy,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
126 24 64296 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036 808 235 1113 2579 682 763 536 2901 1310 1073 1512 82 800 276 2015,solve_dynamic_cost,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
127 24 81562 2632 1748 1844 1633 2611 657 326 1623 2927 2706 542 1916 1499 190 1739 2508 1793 1623 1079 1168 137 1605 1201 1967 2871 1638 1461 709 2873 2918 2218 645 1038 568 934 584 1893 1741 1581 1960 2516 1307 1178 1667 2136 1222 1752 2647,solve_bruteforce,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
127 24 81562 2632 1748 1844 1633 2611 657 326 1623 2927 2706 542 1916 1499 190 1739 2508 1793 1623 1079 1168 137 1605 1201 1967 2871 1638 1461 709 2873 2918 2218 645 1038 568 934 584 1893 1741 1581 1960 2516 1307 1178 1667 2136 1222 1752 2647,solve_branch_bound,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
127 24 81562 2632 1748 1844 1633 2611 657 326 1623 2927 2706 542 1916 1499 190 1739 2508 1793 1623 1079 1168 137 1605 1201 1967 2871 1638 1461 709 2873 2918 2218 645 1038 568 934 584 1893 1741 1581 1960 2516 1307 1178 1667 2136 1222 1752 2647,solve_greedy,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
127 24 81562 2632 1748 1844 1633 2611 657 326 1623 2927 2706 542 1916 1499 190 1739 2508 1793 1623 1079 1168 137 1605 1201 1967 2871 1638 1461 709 2873 2918 2218 645 1038 568 934 584 1893 1741 1581 1960 2516 1307 1178 1667 2136 1222 1752 2647,solve_dynamic_cost,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
128 24 82956 2503 1956 2523 1386 1938 2928 869 1907 1734 1520 881 868 2926 914 1186 179 1475 1270 1619 973 2476 1334 379 2075 1768 2806 652 2315 1686 634 1025 423 2872 1012 2743 2526 2293 1893 1800 1968 2162 2837 2680 2684 197 2757 1091 1862,solve_bruteforce,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
128 24 82956 2503 1956 2523 1386 1938 2928 869 1907 1734 1520 881 868 2926 914 1186 179 1475 1270 1619 973 2476 1334 379 2075 1768 2806 652 2315 1686 634 1025 423 2872 1012 2743 2526 2293 1893 1800 1968 2162 2837 2680 2684 197 2757 1091 1862,solve_branch_bound,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
128 24 82956 2503 1956 2523 1386 1938 2928 869 1907 1734 1520 881 868 2926 914 1186 179 1475 1270 1619 973 2476 1334 379 2075 1768 2806 652 2315 1686 634 1025 423 2872 1012 2743 2526 2293 1893 1800 1968 2162 2837 2680 2684 197 2757 1091 1862,solve_greedy,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
128 24 82956 2503 1956 2523 1386 1938 2928 869 1907 1734 1520 881 868 2926 914 1186 179 1475 1270 1619 973 2476 1334 379 2075 1768 2806 652 2315 1686 634 1025 423 2872 1012 2743 2526 2293 1893 1800 1968 2162 2837 2680 2684 197 2757 1091 1862,solve_dynamic_cost,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
129 24 80226 2349 1951 2375 1646 1786 1775 2110 1646 86 1233 1132 2961 2491 903 635 2678 1576 1806 176 2778 2740 1864 1587 794 1260 812 2528 1478 1208 2774 579 1960 310 414 2990 2132 434 2163 2996 2797 1932 2234 1857 362 1995 137 2981 2642,solve_bruteforce,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
129 24 80226 2349 1951 2375 1646 1786 1775 2110 1646 86 1233 1132 2961 2491 903 635 2678 1576 1806 176 2778 2740 1864 1587 794 1260 812 2528 1478 1208 2774 579 1960 310 414 2990 2132 434 2163 2996 2797 1932 2234 1857 362 1995 137 2981 2642,solve_branch_bound,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
129 24 80226 2349 1951 2375 1646 1786 1775 2110 1646 86 1233 1132 2961 2491 903 635 2678 1576 1806 176 2778 2740 1864 1587 794 1260 812 2528 1478 1208 2774 579 1960 310 414 2990 2132 434 2163 2996 2797 1932 2234 1857 362 1995 137 2981 2642,solve_greedy,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
129 24 80226 2349 1951 2375 1646 1786 1775 2110 1646 86 1233 1132 2961 2491 903 635 2678 1576 1806 176 2778 2740 1864 1587 794 1260 812 2528 1478 1208 2774 579 1960 310 414 2990 2132 434 2163 2996 2797 1932 2234 1857 362 1995 137 2981 2642,solve_dynamic_cost,-I 120 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
130 24 70948 431 265 2156 2202 765 874 1024 979 570 442 2322 2283 738 916 2868 2868 928 983 242 507 2902 2905 1820 1896 1801 1858 1240 1228 2603 2615 1492 1484 1061 1095 982 920 2938 2934 686 608 185 329 2343 2313 2523 2487 854 802,solve_bruteforce,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
130 24 70948 431 265 2156 2202 765 874 1024 979 570 442 2322 2283 738 916 2868 2868 928 983 242 507 2902 2905 1820 1896 1801 1858 1240 1228 2603 2615 1492 1484 1061 1095 982 920 2938 2934 686 608 185 329 2343 2313 2523 2487 854 802,solve_branch_bound,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
130 24 70948 431 265 2156 2202 765 874 1024 979 570 442 2322 2283 738 916 2868 2868 928 983 242 507 2902 2905 1820 1896 1801 1858 1240 1228 2603 2615 1492 1484 1061 1095 982 920 2938 2934 686 608 185 329 2343 2313 2523 2487 854 802,solve_greedy,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
130 24 70948 431 265 2156 2202 765 874 1024 979 570 442 2322 2283 738 916 2868 2868 928 983 242 507 2902 2905 1820 1896 1801 1858 1240 1228 2603 2615 1492 1484 1061 1095 982 920 2938 2934 686 608 185 329 2343 2313 2523 2487 854 802,solve_dynamic_cost,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
131 24 77682 2954 2951 276 429 2682 2684 1865 1902 1322 1438 2341 2367 317 75 2692 2687 2393 2342 422 530 850 639 1725 1696 8 192 1104 1058 2922 2923 1270 1275 2325 2296 369 232 1699 1719 2546 2576 178 334 2398 2357 2464 2487 1719 1681,solve_bruteforce,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
131 24 77682 2954 2951 276 429 2682 2684 1865 1902 1322 1438 2341 2367 317 75 2692 2687 2393 2342 422 530 850 639 1725 1696 8 192 1104 1058 2922 2923 1270 1275 2325 2296 369 232 1699 1719 2546 2576 178 334 2398 2357 2464 2487 1719 1681,solve_branch_bound,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
131 24 77682 2954 2951 276 429 2682 2684 1865 1902 1322 1438 2341 2367 317 75 2692 2687 2393 2342 422 530 850 639 1725 1696 8 192 1104 1058 2922 2923 1270 1275 2325 2296 369 232 1699 1719 2546 2576 178 334 2398 2357 2464 2487 1719 1681,solve_greedy,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
131 24 77682 2954 2951 276 429 2682 2684 1865 1902 1322 1438 2341 2367 317 75 2692 2687 2393 2342 422 530 850 639 1725 1696 8 192 1104 1058 2922 2923 1270 1275 2325 2296 369 232 1699 1719 2546 2576 178 334 2398 2357 2464 2487 1719 1681,solve_dynamic_cost,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
132 24 84866 2624 2643 1896 1838 2409 2392 2070 2006 2554 2513 2413 2384 394 246 2542 2545 592 668 1534 1515 1129 1293 498 262 2070 2009 2063 2095 1702 1787 2918 2911 1060 894 1053 1200 1469 1566 1813 1774 602 502 2313 2320 2232 2289 2483 2445,solve_bruteforce,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
132 24 84866 2624 2643 1896 1838 2409 2392 2070 2006 2554 2513 2413 2384 394 246 2542 2545 592 668 1534 1515 1129 1293 498 262 2070 2009 2063 2095 1702 1787 2918 2911 1060 894 1053 1200 1469 1566 1813 1774 602 502 2313 2320 2232 2289 2483 2445,solve_branch_bound,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
132 24 84866 2624 2643 1896 1838 2409 2392 2070 2006 2554 2513 2413 2384 394 246 2542 2545 592 668 1534 1515 1129 1293 498 262 2070 2009 2063 2095 1702 1787 2918 2911 1060 894 1053 1200 1469 1566 1813 1774 602 502 2313 2320 2232 2289 2483 2445,solve_greedy,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
132 24 84866 2624 2643 1896 1838 2409 2392 2070 2006 2554 2513 2413 2384 394 246 2542 2545 592 668 1534 1515 1129 1293 498 262 2070 2009 2063 2095 1702 1787 2918 2911 1060 894 1053 1200 1469 1566 1813 1774 602 502 2313 2320 2232 2289 2483 2445,solve_dynamic_cost,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
133 24 57168 2780 2787 500 680 66 111 1973 2065 1213 1356 8 25 2252 2206 2961 2958 158 175 993 1114 947 780 2567 2579 1508 1381 527 433 548 392 5 284 741 602 55 137 784 877 1603 1707 878 835 1568 1499 2470 2482 1479 1520,solve_bruteforce,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
133 24 57168 2780 2787 500 680 66 111 1973 2065 1213 1356 8 25 2252 2206 2961 2958 158 175 993 1114 947 780 2567 2579 1508 1381 527 433 548 392 5 284 741 602 55 137 784 877 1603 1707 878 835 1568 1499 2470 2482 1479 1520,solve_branch_bound,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
133 24 57168 2780 2787 500 680 66 111 1973 2065 1213 1356 8 25 2252 2206 2961 2958 158 175 993 1114 947 780 2567 2579 1508 1381 527 433 548 392 5 284 741 602 55 137 784 877 1603 1707 878 835 1568 1499 2470 2482 1479 1520,solve_greedy,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
133 24 57168 2780 2787 500 680 66 111 1973 2065 1213 1356 8 25 2252 2206 2961 2958 158 175 993 1114 947 780 2567 2579 1508 1381 527 433 548 392 5 284 741 602 55 137 784 877 1603 1707 878 835 1568 1499 2470 2482 1479 1520,solve_dynamic_cost,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
134 24 78972 511 306 2840 2842 1572 1535 2159 2193 2606 2643 2262 2309 1197 1223 2497 2450 75 110 1221 1321 2215 2278 563 670 1734 1797 102 56 2581 2582 1108 1206 2439 2414 1629 1493 2501 2543 2938 2939 1551 1483 2025 1928 1011 1174 149 395,solve_bruteforce,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
134 24 78972 511 306 2840 2842 1572 1535 2159 2193 2606 2643 2262 2309 1197 1223 2497 2450 75 110 1221 1321 2215 2278 563 670 1734 1797 102 56 2581 2582 1108 1206 2439 2414 1629 1493 2501 2543 2938 2939 1551 1483 2025 1928 1011 1174 149 395,solve_branch_bound,-I 130 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
