instance,method,args,tag
404 8 27776 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227,solve_dynamic_cost,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
405 8 22486 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875,solve_bruteforce,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
405 8 22486 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875,solve_branch_bound,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
405 8 22486 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875,solve_greedy,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
405 8 22486 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875,solve_dynamic_cost,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
406 8 27120 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258,solve_bruteforce,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
406 8 27120 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258,solve_branch_bound,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
406 8 27120 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258,solve_greedy,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
406 8 27120 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258,solve_dynamic_cost,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
407 8 14786 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534,solve_bruteforce,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
407 8 14786 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534,solve_branch_bound,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
407 8 14786 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534,solve_greedy,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
407 8 14786 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534,solve_dynamic_cost,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
408 8 24986 1129 2815 498 85 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632,solve_bruteforce,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
408 8 24986 1129 2815 498 85 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632,solve_branch_bound,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
408 8 24986 1129 2815 498 85 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632,solve_greedy,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
408 8 24986 1129 2815 498 85 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632,solve_dynamic_cost,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
409 8 24524 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582,solve_bruteforce,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
409 8 24524 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582,solve_branch_bound,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
409 8 24524 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582,solve_greedy,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
409 8 24524 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582,solve_dynamic_cost,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
410 8 27756 1731 1973 2851 1213 2699 8 233 1587 2252 583 2961 297 158 1591 993 2405,solve_bruteforce,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
410 8 27756 1731 1973 2851 1213 2699 8 233 1587 2252 583 2961 297 158 1591 993 2405,solve_branch_bound,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
410 8 27756 1731 1973 2851 1213 2699 8 233 1587 2252 583 2961 297 158 1591 993 2405,solve_greedy,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
410 8 27756 1731 1973 2851 1213 2699 8 233 1587 2252 583 2961 297 158 1591 993 2405,solve_dynamic_cost,-I 401 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
411 8 8699 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587,solve_bruteforce,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
411 8 8699 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587,solve_branch_bound,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
411 8 8699 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587,solve_greedy,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
411 8 8699 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587,solve_dynamic_cost,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
412 8 12989 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061,solve_bruteforce,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
412 8 12989 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061,solve_branch_bound,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
412 8 12989 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061,solve_greedy,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
412 8 12989 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061,solve_dynamic_cost,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
413 8 9392 982 1043 2938 563 686 997 185 2269 2343 802 2523 345 854 1135 1229 2954,solve_bruteforce,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
413 8 9392 982 1043 2938 563 686 997 185 2269 2343 802 2523 345 854 1135 1229 2954,solve_branch_bound,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
413 8 9392 982 1043 2938 563 686 997 185 2269 2343 802 2523 345 854 1135 1229 2954,solve_greedy,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
413 8 9392 982 1043 2938 563 686 997 185 2269 2343 802 2523 345 854 1135 1229 2954,solve_dynamic_cost,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
414 8 11110 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227,solve_bruteforce,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
414 8 11110 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227,solve_branch_bound,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
414 8 11110 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227,solve_greedy,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
414 8 11110 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227,solve_dynamic_cost,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
415 8 8994 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875,solve_bruteforce,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
415 8 8994 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875,solve_branch_bound,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
415 8 8994 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875,solve_greedy,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
415 8 8994 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875,solve_dynamic_cost,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
416 8 10848 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258,solve_bruteforce,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
416 8 10848 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258,solve_branch_bound,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
416 8 10848 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258,solve_greedy,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
416 8 10848 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258,solve_dynamic_cost,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
417 8 5914 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534,solve_bruteforce,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
417 8 5914 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534,solve_branch_bound,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
417 8 5914 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534,solve_greedy,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
417 8 5914 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534,solve_dynamic_cost,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
418 8 9994 1129 2815 498 85 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632,solve_bruteforce,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
418 8 9994 1129 2815 498 85 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632,solve_branch_bound,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
418 8 9994 1129 2815 498 85 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632,solve_greedy,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
418 8 9994 1129 2815 498 85 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632,solve_dynamic_cost,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
419 8 9809 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582,solve_bruteforce,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
419 8 9809 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582,solve_branch_bound,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
419 8 9809 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582,solve_greedy,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
419 8 9809 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582,solve_dynamic_cost,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
420 8 11102 1731 1973 2851 1213 2699 8 233 1587 2252 583 2961 297 158 1591 993 2405,solve_bruteforce,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
420 8 11102 1731 1973 2851 1213 2699 8 233 1587 2252 583 2961 297 158 1591 993 2405,solve_branch_bound,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
420 8 11102 1731 1973 2851 1213 2699 8 233 1587 2252 583 2961 297 158 1591 993 2405,solve_greedy,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
420 8 11102 1731 1973 2851 1213 2699 8 233 1587 2252 583 2961 297 158 1591 993 2405,solve_dynamic_cost,-I 411 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
421 8 8699 431 265 2156 2202 765 874 1024 979 570 442 2322 2283 738 916 2868 2868,solve_bruteforce,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
421 8 8699 431 265 2156 2202 765 874 1024 979 570 442 2322 2283 738 916 2868 2868,solve_branch_bound,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
421 8 8699 431 265 2156 2202 765 874 1024 979 570 442 2322 2283 738 916 2868 2868,solve_greedy,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
421 8 8699 431 265 2156 2202 765 874 1024 979 570 442 2322 2283 738 916 2868 2868,solve_dynamic_cost,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
422 8 12989 1898 1805 2939 2945 1948 1970 2466 2477 2207 2193 1399 1517 1955 1954 1425 1379,solve_bruteforce,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
422 8 12989 1898 1805 2939 2945 1948 1970 2466 2477 2207 2193 1399 1517 1955 1954 1425 1379,solve_branch_bound,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
422 8 12989 1898 1805 2939 2945 1948 1970 2466 2477 2207 2193 1399 1517 1955 1954 1425 1379,solve_greedy,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
422 8 12989 1898 1805 2939 2945 1948 1970 2466 2477 2207 2193 1399 1517 1955 1954 1425 1379,solve_dynamic_cost,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
423 8 9392 982 920 2938 2934 686 608 185 329 2343 2313 2523 2487 854 802 1229 1401,solve_bruteforce,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
423 8 9392 982 920 2938 2934 686 608 185 329 2343 2313 2523 2487 854 802 1229 1401,solve_branch_bound,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
423 8 9392 982 920 2938 2934 686 608 185 329 2343 2313 2523 2487 854 802 1229 1401,solve_greedy,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
423 8 9392 982 920 2938 2934 686 608 185 329 2343 2313 2523 2487 854 802 1229 1401,solve_dynamic_cost,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
424 8 11110 276 429 2682 2684 1865 1902 1322 1438 2341 2367 317 75 2692 2687 2393 2342,solve_bruteforce,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
424 8 11110 276 429 2682 2684 1865 1902 1322 1438 2341 2367 317 75 2692 2687 2393 2342,solve_branch_bound,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
424 8 11110 276 429 2682 2684 1865 1902 1322 1438 2341 2367 317 75 2692 2687 2393 2342,solve_greedy,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
424 8 11110 276 429 2682 2684 1865 1902 1322 1438 2341 2367 317 75 2692 2687 2393 2342,solve_dynamic_cost,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
425 8 8994 2129 2091 27 72 1156 972 310 475 1104 1058 2922 2923 1270 1275 2325 2296,solve_bruteforce,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
425 8 8994 2129 2091 27 72 1156 972 310 475 1104 1058 2922 2923 1270 1275 2325 2296,solve_branch_bound,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
425 8 8994 2129 2091 27 72 1156 972 310 475 1104 1058 2922 2923 1270 1275 2325 2296,solve_greedy,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
425 8 8994 2129 2091 27 72 1156 972 310 475 1104 1058 2922 2923 1270 1275 2325 2296,solve_dynamic_cost,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
426 8 10848 719 749 1723 1812 2478 2432 2332 2372 501 661 2129 2142 1054 1044 2624 2643,solve_bruteforce,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
426 8 10848 719 749 1723 1812 2478 2432 2332 2372 501 661 2129 2142 1054 1044 2624 2643,solve_branch_bound,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
426 8 10848 719 749 1723 1812 2478 2432 2332 2372 501 661 2129 2142 1054 1044 2624 2643,solve_greedy,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
426 8 10848 719 749 1723 1812 2478 2432 2332 2372 501 661 2129 2142 1054 1044 2624 2643,solve_dynamic_cost,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
427 8 5914 716 855 1074 1147 477 654 143 317 754 588 652 815 1604 1519 1973 1975,solve_bruteforce,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
427 8 5914 716 855 1074 1147 477 654 143 317 754 588 652 815 1604 1519 1973 1975,solve_branch_bound,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
427 8 5914 716 855 1074 1147 477 654 143 317 754 588 652 815 1604 1519 1973 1975,solve_greedy,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
427 8 5914 716 855 1074 1147 477 654 143 317 754 588 652 815 1604 1519 1973 1975,solve_dynamic_cost,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
428 8 9994 1129 1293 498 262 2070 2009 2063 2095 1702 1787 2918 2911 1060 894 1053 1200,solve_bruteforce,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
428 8 9994 1129 1293 498 262 2070 2009 2063 2095 1702 1787 2918 2911 1060 894 1053 1200,solve_branch_bound,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
428 8 9994 1129 1293 498 262 2070 2009 2063 2095 1702 1787 2918 2911 1060 894 1053 1200,solve_greedy,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
428 8 9994 1129 1293 498 262 2070 2009 2063 2095 1702 1787 2918 2911 1060 894 1053 1200,solve_dynamic_cost,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
429 8 9809 2453 2464 1013 894 873 988 1648 1714 2605 2631 390 179 2780 2787 500 680,solve_bruteforce,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
429 8 9809 2453 2464 1013 894 873 988 1648 1714 2605 2631 390 179 2780 2787 500 680,solve_branch_bound,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
429 8 9809 2453 2464 1013 894 873 988 1648 1714 2605 2631 390 179 2780 2787 500 680,solve_greedy,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
429 8 9809 2453 2464 1013 894 873 988 1648 1714 2605 2631 390 179 2780 2787 500 680,solve_dynamic_cost,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
430 8 11102 1731 1771 2851 2848 2699 2669 233 249 2252 2206 2961 2958 158 175 993 1114,solve_bruteforce,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
430 8 11102 1731 1771 2851 2848 2699 2669 233 249 2252 2206 2961 2958 158 175 993 1114,solve_branch_bound,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
430 8 11102 1731 1771 2851 2848 2699 2669 233 249 2252 2206 2961 2958 158 175 993 1114,solve_greedy,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
430 8 11102 1731 1771 2851 2848 2699 2669 233 249 2252 2206 2961 2958 158 175 993 1114,solve_dynamic_cost,-I 421 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
431 8 8484 431 688 529 776 2156 2241 2306 2376 765 988 2237 2313 1024 1222 1157 1341,solve_bruteforce,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
431 8 8484 431 688 529 776 2156 2241 2306 2376 765 988 2237 2313 1024 1222 1157 1341,solve_branch_bound,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
431 8 8484 431 688 529 776 2156 2241 2306 2376 765 988 2237 2313 1024 1222 1157 1341,solve_greedy,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
431 8 8484 431 688 529 776 2156 2241 2306 2376 765 988 2237 2313 1024 1222 1157 1341,solve_dynamic_cost,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
432 8 9975 709 938 2322 2390 631 868 738 964 2686 2718 2868 2881 1587 1729 928 1135,solve_bruteforce,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
432 8 9975 709 938 2322 2390 631 868 738 964 2686 2718 2868 2881 1587 1729 928 1135,solve_branch_bound,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
432 8 9975 709 938 2322 2390 631 868 738 964 2686 2718 2868 2881 1587 1729 928 1135,solve_greedy,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
432 8 9975 709 938 2322 2390 631 868 738 964 2686 2718 2868 2881 1587 1729 928 1135,solve_dynamic_cost,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
433 8 13060 242 518 2939 2945 2902 2912 1948 2053 1820 1938 2466 2519 1801 1921 2207 2286,solve_bruteforce,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
433 8 13060 242 518 2939 2945 2902 2912 1948 2053 1820 1938 2466 2519 1801 1921 2207 2286,solve_branch_bound,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
433 8 13060 242 518 2939 2945 2902 2912 1948 2053 1820 1938 2466 2519 1801 1921 2207 2286,solve_greedy,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
433 8 13060 242 518 2939 2945 2902 2912 1948 2053 1820 1938 2466 2519 1801 1921 2207 2286,solve_dynamic_cost,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
434 8 10147 1399 1559 2603 2643 1955 2059 1492 1643 1425 1583 1061 1255 1767 1890 982 1183,solve_bruteforce,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
434 8 10147 1399 1559 2603 2643 1955 2059 1492 1643 1425 1583 1061 1255 1767 1890 982 1183,solve_branch_bound,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
434 8 10147 1399 1559 2603 2643 1955 2059 1492 1643 1425 1583 1061 1255 1767 1890 982 1183,solve_greedy,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
434 8 10147 1399 1559 2603 2643 1955 2059 1492 1643 1425 1583 1061 1255 1767 1890 982 1183,solve_dynamic_cost,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
435 8 8626 2938 2944 563 807 686 918 997 1197 185 466 2269 2342 2343 2409 802 1022,solve_bruteforce,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
435 8 8626 2938 2944 563 807 686 918 997 1197 185 466 2269 2342 2343 2409 802 1022,solve_branch_bound,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
435 8 8626 2938 2944 563 807 686 918 997 1197 185 466 2269 2342 2343 2409 802 1022,solve_greedy,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
435 8 8626 2938 2944 563 807 686 918 997 1197 185 466 2269 2342 2343 2409 802 1022,solve_dynamic_cost,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
436 8 7866 345 610 854 1069 1135 1321 1229 1406 2954 2959 697 927 276 548 2343 2409,solve_bruteforce,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
436 8 7866 345 610 854 1069 1135 1321 1229 1406 2954 2959 697 927 276 548 2343 2409,solve_branch_bound,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
436 8 7866 345 610 854 1069 1135 1321 1229 1406 2954 2959 697 927 276 548 2343 2409,solve_greedy,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
436 8 7866 345 610 854 1069 1135 1321 1229 1406 2954 2959 697 927 276 548 2343 2409,solve_dynamic_cost,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
437 8 11230 1584 1725 1865 1979 1991 2092 1322 1490 2536 2583 2341 2407 2082 2174 317 586,solve_bruteforce,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
437 8 11230 1584 1725 1865 1979 1991 2092 1322 1490 2536 2583 2341 2407 2082 2174 317 586,solve_branch_bound,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
437 8 11230 1584 1725 1865 1979 1991 2092 1322 1490 2536 2583 2341 2407 2082 2174 317 586,solve_greedy,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
437 8 11230 1584 1725 1865 1979 1991 2092 1322 1490 2536 2583 2341 2407 2082 2174 317 586,solve_dynamic_cost,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
438 8 7985 2692 2723 1242 1418 2393 2454 227 504 422 680 2129 2216 850 1065 27 325,solve_bruteforce,-I 431 -N 10 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
